appid,name_x,playtime_forever,img_icon_url,has_community_visible_stats,content_descriptorids,has_leaderboards,playtime_2weeks,participant_id,playtime_hours,achievement_ratio,playtime_windows_forever,playtime_mac_forever,playtime_linux_forever,playtime_deck_forever,rtime_last_played,playtime_disconnected,name_y,type,genres,categories,release_date,developer,publisher,name,hltb_main_story,hltb_main_extra,hltb_completionist
489630,"Warhammer 40,000: Gladius - Relics of War",0,ba6ea4fbeec62073763e103450e8aa7c5373d010,True,,,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Warhammer 40,000: Gladius - Relics of War",game,['Strategy'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","12 Jul, 2018",Proxy Studios,Slitherine Ltd.,"Warhammer 40,000: Gladius - Relics of War",11.22,24.5,52.86
377300,Thunder Tier One,0,bfde27be56ecc6079c100e2b6633fc7eef7833df,True,"[2, 5]",,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[''],[''],,,,,,,
1608450,Hellslave,0,733a62d2f790189f9cecb01bebf8e014a231a86e,True,"[2, 5]",,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hellslave,game,"['Adventure', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","26 May, 2022",Ars Goetia,"Dear Villagers, Gamersky Games",Hellslave,7.67,12.0,12.01
49520,Borderlands 2,0,a3f4945226e69b6196074df4c776e342d3e5a3be,True,,,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Borderlands 2,game,"['Action', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","20 Sep, 2012","Gearbox Software, Aspyr (Mac), Aspyr (Linux)","2K, Aspyr (Mac), Aspyr (Linux)",Borderlands 2,30.17,54.81,129.95
610570,Paradox Soul,0,c6279c40ef6ab4e794eafd61e61be4f6f5f2f270,,,,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[''],[''],,,,,,,
431710,Space Pilgrim Episode II: Epsilon Indi,0,0f522f5ab91944db924bfae08d0fa76bcea026de,True,[5],,,User4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[''],[''],,,,,,,
240,Counter-Strike: Source,146,9052fa60c496a1c03383b27687ec50f4bf0f0e10,True,"[2, 5]",,,User5,2.4,0.013605442176870748,,,,,,,Counter-Strike: Source,game,['Action'],"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Family Sharing']","1 Nov, 2004",Valve,Valve,Counter-Strike: Source,65.88,108.17,466.97
300,Day of Defeat: Source,0,062754bb5853b0534283ae27dc5d58200692b22d,True,"[2, 5]",,,User5,0.0,0.0,,,,,,,Day of Defeat: Source,game,['Action'],"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Family Sharing']","12 Jul, 2010",Valve,Valve,Day of Defeat: Source,2.72,9.82,10.0
320,Half-Life 2: Deathmatch,0,795e85364189511f4990861b578084deef086cb1,,"[2, 5]",,,User5,0.0,0.0,,,,,,,Half-Life 2: Deathmatch,game,['Action'],"['Multi-player', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Includes Source SDK', 'Family Sharing']","Nov 1, 2004",Valve,Valve,Half-Life 2: Deathmatch,2.53,12.04,21.55
70,Half-Life,79,95be6d131fc61f145797317ca437c9765f24b41c,,"[2, 5]",,,User5,1.3,0.0,,,,,,,Half-Life,game,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Full controller support', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","19 Nov, 1998",Valve,Valve,Half-Life,12.04,14.07,15.35
220,Half-Life 2,0,fcfb366051782b8ebf2aa297f3b746395858cb62,True,"[2, 5]",,,User5,0.0,0.0,,,,,,,Half-Life 2,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Steam Cloud', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing', 'Steam Timeline']","Nov 16, 2004",Valve,Valve,Half-Life 2,12.88,15.55,19.71
360,Half-Life Deathmatch: Source,0,40b8a62efff5a9ab356e5c56f5c8b0532c8e1aa3,,"[2, 5]",,,User5,0.0,0.0,,,,,,,Half-Life Deathmatch: Source,game,['Action'],"['Multi-player', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Valve Anti-Cheat enabled', 'Family Sharing']","1 May, 2006",Valve,Valve,Half-Life Deathmatch: Source,2.88,3.0,4.0
400,Portal,23,cfa928ab4119dd137e50d728e8fe703e4e970aff,True,,,,User5,0.4,0.06666666666666667,,,,,,,Portal,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Camera Comfort', 'Custom Volume Controls', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Includes level editor', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","10 Oct, 2007",Valve,Valve,Portal,3.12,5.25,10.3
400,Portal,23,cfa928ab4119dd137e50d728e8fe703e4e970aff,True,,,,User5,0.4,0.06666666666666667,,,,,,,Portal,game,['Action'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Camera Comfort', 'Custom Volume Controls', 'Save Anytime', 'Stereo Sound', 'Subtitle Options', 'Surround Sound', 'Includes level editor', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","10 Oct, 2007",Valve,Valve,Portal,3.12,5.25,10.3
15130,Beyond Good & Evil,22,225272b8dcf7c8c107f8a95442f67f7ce40e3a1f,,,,,User5,0.4,0.0,,,,,,,Beyond Good and Evil™,game,"['Action', 'Adventure']","['Single-player', 'Family Sharing']","13 May, 2008",Ubisoft Montpellier,Ubisoft,Beyond Good and Evil™,,,
12200,Bully: Scholarship Edition,29,791f13dd4ea6c4cdf171670cc576682171c1eae5,,,,,User5,0.5,0.0,,,,,,,Bully: Scholarship Edition,game,"['Action', 'Adventure']","['Single-player', 'Partial Controller Support', 'Family Sharing']","21 Oct, 2008",Rockstar New England,Rockstar Games,Bully: Scholarship Edition,14.5,19.43,27.54
23310,The Last Remnant,0,295601b8f28db268004564eb1ff77ef6a0b23bfe,,,,,User5,0.0,0.0,,,,,,,The Last Remnant™,game,['RPG'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","9 Apr, 2009",Square Enix,Square Enix,The Last Remnant™,,,
24740,Burnout Paradise: The Ultimate Box,32,eca9b0f2936018e277ee68450cd4fa8d1d3ca3e7,,,,,User5,0.5,0.0,,,,,,,Burnout Paradise: The Ultimate Box,game,['Racing'],"['Single-player', 'Multi-player', 'Partial Controller Support', 'Family Sharing']","12 Mar, 2009",Criterion Games,Electronic Arts,,,,
9860,The Chronicles of Riddick: Assault on Dark Athena,7,2ca035939debd6c45a28e3e77b72a01631032335,,,,,User5,0.1,0.0,,,,,,,The Chronicles of Riddick™ Assault on Dark Athena,advertising,['Action'],"['Single-player', 'Multi-player', 'Family Sharing']","16 Jun, 2009",Starbreeze Studios AB,Atari,The Chronicles of Riddick™ Assault on Dark Athena,,,
32360,The Secret of Monkey Island: Special Edition,7,d0c7dfee42d8ce36806e34f078e74ce82d21314d,,,,,User5,0.1,0.0,,,,,,,The Secret of Monkey Island: Special Edition,game,['Adventure'],"['Single-player', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","15 Jul, 2009",LucasArts,"LucasArts, Lucasfilm, Disney",,,,
23380,Gyromancer,0,7b348629c3eabb017d0f49b755e9ce48d27c1e76,,,,,User5,0.0,0.0,,,,,,,Gyromancer,game,['RPG'],"['Single-player', 'Family Sharing']","18 Nov, 2009","Square Enix, PopCap Games, Inc.",Square Enix,Gyromancer,17.97,25.89,37.35
20900,The Witcher: Enhanced Edition,11,746d1cd48fb2e57d579b05b6e9eccba95859e549,,"[1, 2, 5]",,,User5,0.2,0.0,,,,,,,The Witcher: Enhanced Edition Director's Cut,game,"['Action', 'RPG']","['Single-player', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Mouse Only Option', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Steam Cloud', 'Family Sharing']","16 Sep, 2008",CD PROJEKT RED,"CD PROJEKT RED, 1C-SoftClub",The Witcher: Enhanced Edition Director's Cut,,,
500,Left 4 Dead,0,428df26bc35b09319e31b1ffb712487b20b3245c,True,"[2, 5]",,,User5,0.0,0.0,,,,,,,Left 4 Dead,game,['Action'],"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes Source SDK', 'Commentary available', 'Remote Play on TV', 'Family Sharing']","17 Nov, 2008",Valve,Valve,Left 4 Dead,6.98,19.01,59.29
550,Left 4 Dead 2,55,7d5a243f9500d2f8467312822f8af2a2928777ed,True,"[2, 5]",,,User5,0.9,0.009900990099009901,,,,,,,Left 4 Dead 2,game,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing', 'Steam Timeline']","16 Nov, 2009",Valve,Valve,Left 4 Dead 2,10.26,26.79,60.44
22370,Fallout 3 - Game of the Year Edition,3,21d7090bdea8f6685ca730850b7b55acfdb92732,,,,,User5,0.0,0.0,,,,,,,Fallout 3: Game of the Year Edition,game,['RPG'],"['Single-player', 'Family Sharing']","Dec 17, 2009",Bethesda Game Studios,Bethesda Softworks,Fallout 3: Game of the Year Edition,26.13,58.07,106.23
32460,Monkey Island 2: Special Edition,0,3ff954e2286123d0d4cf91dfca57e62a0b7248a9,True,,,,User5,0.0,0.0,,,,,,,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,game,['Adventure'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","7 Jul, 2010",LucasArts,"LucasArts, Lucasfilm, Disney",Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,,,
21970,R.U.S.E,0,644ccfb018f0435dbfadf5c0bc291cef6202d84c,True,,True,,User5,0.0,0.0,,,,,,,,,[''],[''],,,,,,,
43000,Front Mission Evolved,0,bf776314cff071231b10c8f87ab8f95307809b0b,True,,True,,User5,0.0,0.0,,,,,,,Front Mission Evolved,game,['Action'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']","7 Oct, 2010",Double Helix Games,Square Enix,Front Mission Evolved,7.45,10.77,18.25
